CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,LOCALITY,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUST_ID,ORDER_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE,AGE,ORDER_VALUE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,ORDER_TYPE,GENERATION,Campi Sal,Campi Paisa,Campi Light,Olivetto suave,Olivetto intenso,Olivetto oliva,Gourmet aguacate,Gourmet coco,Gourmet oliva,Gourmet familia
Robert Johnson      ,Mr.,4657 Carter Street,East Russell,QLD,AU,4861,0,,Robert.A.Johnson@spambob.com,(08) 9412 1517,Discover,,SC394 ,U.S.,317290001,6011550392639728,,10995,5946,2016-09-12 00:00:00.000,2016-09-12 06:11:26.258,17.200.000,SE136 ,2016-09-29 00:00:00.000,09/10/2016,38,15.6,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0
Robert Johnson      ,Mr.,4657 Carter Street,East Russell,QLD,AU,4861,0,,Robert.A.Johnson@spambob.com,(08) 9412 1517,Discover,,SC394 ,U.S.,317290001,6011830751817713,,10995,8389,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,50.000.000,NE175 ,2016-03-16 17:47:25.000,05/08/2016,38,19.48,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Robert Johnson      ,Mr.,4657 Carter Street,East Russell,QLD,AU,4861,0,,Robert.A.Johnson@spambob.com,(08) 9412 1517,Discover,,SC394 ,U.S.,317290001,6011489561789503,,10995,8550,2016-11-19 00:00:00.000,2016-11-19 04:34:16.564,29.880.000,WE355 ,2016-12-10 00:00:00.000,20/12/2016,38,47.72,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Johnson Whitted     ,Mr.,3607 Wildwood Street,Eau Claire,WI,US,54701,0,,Johnson.J.Whitted@mailinator.com,530-344-3218,Discover,,SC196 ,U.S.,478370001,6011091027117061,,10999,5528,2016-04-10 00:00:00.000,2016-04-10 22:47:52.556,1.490.000,NE241 ,2016-04-22 00:00:00.000,25/04/2016,41,34.1,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,1,0,0,0,0,0,0,0
Johnson Whitted     ,Mr.,3607 Wildwood Street,Eau Claire,WI,US,54701,0,,Johnson.J.Whitted@mailinator.com,530-344-3218,Discover,,SC196 ,U.S.,478370001,"6,0112E+15",,10999,6379,2016-05-01 00:00:00.000,2016-05-01 16:58:44.886,7.450.000,SW343 ,2016-05-20 00:00:00.000,30/05/2016,41,26.65,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Johnson Whitted     ,Mr.,3607 Wildwood Street,Eau Claire,WI,US,54701,0,,Johnson.J.Whitted@mailinator.com,530-344-3218,Discover,,SC196 ,U.S.,478370001,6011297662760004,,10999,8571,2016-01-20 00:00:00.000,2016-01-20 20:43:54.564,13.300.000,SW340 ,2016-02-10 00:00:00.000,27/02/2016,41,39.0,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Donald Freeman      ,Mr.,2627 Romano Street,El Arish,QLD,AU,4855,0,,Donald.M.Freeman@pookmail.com,(08) 8243 5548,VISA,,SC127 ,ES,3815161J,"4,00684E+15",,11011,3903,2016-01-28 00:00:00.000,2016-01-28 13:13:54.564,9.220.000,NE106 ,2016-02-26 00:00:00.000,07/03/2016,42,48.77,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Donald Freeman      ,Mr.,2627 Romano Street,El Arish,QLD,AU,4855,0,,Donald.M.Freeman@pookmail.com,(08) 8243 5548,VISA,,SC127 ,ES,3815161J,4166544704794428,,11011,4736,2016-04-06 00:00:00.000,2016-04-06 13:07:36.370,23.890.000,WE352 ,2016-04-20 00:00:00.000,01/04/2016,42,33.78,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Donald Freeman      ,Mr.,2627 Romano Street,El Arish,QLD,AU,4855,0,,Donald.M.Freeman@pookmail.com,(08) 8243 5548,VISA,,SC127 ,ES,3815161J,4763512065171574,,11011,6046,2016-04-02 00:00:00.000,2016-04-02 16:33:44.886,50.000.000,NW112 ,2016-04-28 00:00:00.000,30/05/2016,42,43.34,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Donald Freeman      ,Mr.,2627 Romano Street,El Arish,QLD,AU,4855,0,,Donald.M.Freeman@pookmail.com,(08) 8243 5548,VISA,,SC127 ,ES,3815161J,4719792320397173,,11011,7903,2016-03-14 00:00:00.000,2016-03-14 02:22:36.564,50.000.000,SW214 ,2016-03-29 00:00:00.000,09/04/2016,42,26.93,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Anna Jacobsen       ,Mrs.,4035 Lightning Point Drive,El Catllar,,ES,43764,0,,Anna.F.Jacobsen@spambob.com,91-102-2323,American Express,,WE151 ,ES,5296538Y,373161764129897,,11015,5632,2016-04-26 00:00:00.000,2016-04-26 02:22:36.564,1.490.000,NE238 ,2016-05-05 00:00:00.000,19/05/2016,60,38.93,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Anna Jacobsen       ,Mrs.,4035 Lightning Point Drive,El Catllar,,ES,43764,0,,Anna.F.Jacobsen@spambob.com,91-102-2323,American Express,,WE151 ,ES,5296538Y,349343383298080,,11015,5836,2016-04-06 00:00:00.000,2016-04-06 13:07:36.370,16.850.000,WE352 ,2016-04-20 00:00:00.000,01/04/2016,60,28.12,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Anna Jacobsen       ,Mrs.,4035 Lightning Point Drive,El Catllar,,ES,43764,0,,Anna.F.Jacobsen@spambob.com,91-102-2323,American Express,,WE151 ,ES,5296538Y,372750010784505,,11015,8612,2016-09-23 00:00:00.000,2016-09-23 16:43:54.564,13.510.000,NW187 ,2016-10-10 00:00:00.000,22/10/2016,60,19.09,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Natalie Wilson      ,Mrs.,4672 Red Maple Drive,El Paso,TX,US,79936,0,,Natalie.M.Wilson@mailinator.com,206-922-5547,VISA,,WE415 ,IT,KTZAEU60P67L081E,4063791949031306,,11019,47,2016-06-01 00:00:00.000,2016-06-01 16:58:44.886,13.700.000,NC361 ,2016-07-20 00:00:00.000,30/07/2016,54,8.29,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0
Natalie Wilson      ,Mrs.,4672 Red Maple Drive,El Paso,TX,US,79936,0,,Natalie.M.Wilson@mailinator.com,206-922-5547,VISA,,WE415 ,IT,KTZAEU60P67L081E,4426738942264469,,11019,1541,2016-06-26 00:00:00.000,2016-06-26 15:29:06.250,21.970.000,NC358 ,2016-07-13 00:00:00.000,23/07/2016,54,49.5,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,0
Natalie Wilson      ,Mrs.,4672 Red Maple Drive,El Paso,TX,US,79936,0,,Natalie.M.Wilson@mailinator.com,206-922-5547,VISA,,WE415 ,IT,KTZAEU60P67L081E,4677163125892935,,11019,2350,2016-09-12 00:00:00.000,2016-09-12 06:11:26.258,9.220.000,SE136 ,2016-09-29 00:00:00.000,09/10/2016,54,31.15,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Natalie Wilson      ,Mrs.,4672 Red Maple Drive,El Paso,TX,US,79936,0,,Natalie.M.Wilson@mailinator.com,206-922-5547,VISA,,WE415 ,IT,KTZAEU60P67L081E,4757807449148183,,11019,3929,2016-05-13 00:00:00.000,2016-05-13 16:58:44.886,31.880.000,NW313 ,2016-05-28 00:00:00.000,30/05/2016,54,22.35,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Natalie Wilson      ,Mrs.,4672 Red Maple Drive,El Paso,TX,US,79936,0,,Natalie.M.Wilson@mailinator.com,206-922-5547,VISA,,WE415 ,IT,KTZAEU60P67L081E,4377544544204351,,11019,4336,2016-09-25 00:00:00.000,2016-09-25 16:43:54.564,17.870.000,NE103 ,2016-10-20 00:00:00.000,27/10/2016,54,9.47,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Natalie Wilson      ,Mrs.,4672 Red Maple Drive,El Paso,TX,US,79936,0,,Natalie.M.Wilson@mailinator.com,206-922-5547,VISA,,WE415 ,IT,KTZAEU60P67L081E,4058936736026772,,11019,8404,2016-04-10 00:00:00.000,2016-04-10 18:36:44.886,23.370.000,NW310 ,2016-04-29 00:00:00.000,10/05/2016,54,28.93,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Vicky Pope          ,Mrs.,89 Nancy Street,El Vendrell,,ES,43700,0,,Vicky.S.Pope@dodgeit.com,91-417-6720,VISA,,WE355 ,CA,252130620,4383927841236584,,11027,899,2016-06-23 00:00:00.000,2016-06-23 15:29:06.250,13.820.000,NC298 ,2016-07-15 00:00:00.000,27/07/2016,age-70,183.1,In-Progress,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1
Dorothy Monahan     ,Mrs.,2141 Kemper Lane,Elk Grove Village,IL,US,60007,0,,Dorothy.D.Monahan@dodgeit.com,703-214-2840,VISA,,NE175 ,ES,0073467M,4701160963089889,,11031,2577,2016-09-16 00:00:00.000,2016-09-16 09:11:26.258,8.990.000,NE370 ,2016-09-30 00:00:00.000,09/10/2016,37,20.69,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Dorothy Monahan     ,Mrs.,2141 Kemper Lane,Elk Grove Village,IL,US,60007,0,,Dorothy.D.Monahan@dodgeit.com,703-214-2840,VISA,,NE175 ,ES,0073467M,4325011488152387,,11031,3420,2016-09-12 00:00:00.000,2016-09-12 06:11:26.258,23.780.000,SE136 ,2016-09-29 00:00:00.000,09/10/2016,37,49.95,Complete,Phone,Occasional,LowValue,Gen_Y,1,0,0,0,0,0,0,0,0,0
Dorothy Monahan     ,Mrs.,2141 Kemper Lane,Elk Grove Village,IL,US,60007,0,,Dorothy.D.Monahan@dodgeit.com,703-214-2840,VISA,,NE175 ,ES,0073467M,4099548707563039,,11031,8960,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,26.870.000,NC163 ,2016-03-16 17:47:25.000,05/08/2016,37,19.06,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
John Epperson       ,Mr.,87 Benson Street,Ellera,SV,IT,17011,0,,John.M.Epperson@mailinator.com,0391 7216380,Master Card,,NE301 ,ES,9379018D,5140532310330404,,11035,402,2016-02-17 00:00:00.000,2016-02-17 05:25:36.564,11.150.000,NE307 ,2016-03-10 00:00:00.000,20/04/2016,34,5.2,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
John Epperson       ,Mr.,87 Benson Street,Ellera,SV,IT,17011,0,,John.M.Epperson@mailinator.com,0391 7216380,Master Card,,NE301 ,ES,9379018D,5147791686353829,,11035,526,2016-06-01 00:00:00.000,2016-06-01 16:58:44.886,9.000.000,NC361 ,2016-07-20 00:00:00.000,30/07/2016,34,25.04,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
John Epperson       ,Mr.,87 Benson Street,Ellera,SV,IT,17011,0,,John.M.Epperson@mailinator.com,0391 7216380,Master Card,,NE301 ,ES,9379018D,5190736742163148,,11035,7071,2016-08-09 00:00:00.000,2016-08-09 02:48:36.250,7.850.000,NW376 ,2016-09-16 00:00:00.000,20/09/2016,34,43.05,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
John Epperson       ,Mr.,87 Benson Street,Ellera,SV,IT,17011,0,,John.M.Epperson@mailinator.com,0391 7216380,Master Card,,NE301 ,ES,9379018D,5197372643718203,,11035,9152,2016-01-06 00:00:00.000,2016-01-06 18:23:54.564,18.240.000,NW118 ,2016-01-26 00:00:00.000,07/02/2016,34,15.64,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,1,0,0
Robin Phillips      ,Master.,731 Post Avenue,Elmhurst,NY,US,11373,0,,Robin.A.Phillips@pookmail.com,910-217-3446,VISA,,SW343 ,IT,TXSOOX03H12G277D,4907557019066617,,11039,998,2016-11-03 00:00:00.000,2016-11-03 19:43:54.804,21.970.000,NC364 ,2016-12-04 00:00:00.000,12/12/2016,60,37.39,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Robin Phillips      ,Master.,731 Post Avenue,Elmhurst,NY,US,11373,0,,Robin.A.Phillips@pookmail.com,910-217-3446,VISA,,SW343 ,IT,TXSOOX03H12G277D,"4,05801E+15",,11039,4901,2016-03-31 00:00:00.000,2016-03-31 18:57:39.380,29.880.000,SW142 ,2016-04-20 00:00:00.000,30/04/2016,60,30.4,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0
Robin Phillips      ,Master.,731 Post Avenue,Elmhurst,NY,US,11373,0,,Robin.A.Phillips@pookmail.com,910-217-3446,VISA,,SW343 ,IT,TXSOOX03H12G277D,4900119054965976,,11039,5863,2016-02-29 00:00:00.000,2016-02-29 22:39:06.250,23.780.000,SE331 ,2016-03-17 00:00:00.000,27/03/2016,60,46.32,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Robin Phillips      ,Master.,731 Post Avenue,Elmhurst,NY,US,11373,0,,Robin.A.Phillips@pookmail.com,910-217-3446,VISA,,SW343 ,IT,TXSOOX03H12G277D,4764660205308611,,11039,6972,2016-05-06 00:00:00.000,2016-05-06 09:11:26.258,7.850.000,NC169 ,2016-06-10 00:00:00.000,20/06/2016,60,10.05,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Jim Golden          ,Mr.,2600 Counts Lane,Encinasola,,ES,21390,0,,Jim.P.Golden@pookmail.com,91-102-2298,Discover,,SW340 ,U.S.,503390002,6011329304801407,,11043,3105,2016-11-12 00:00:00.000,2016-12-12 03:19:56.145,13.330.000,SE139 ,2016-01-23 00:00:00.000,03/02/2016,72,299.63,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Jim Golden          ,Mr.,2600 Counts Lane,Encinasola,,ES,21390,0,,Jim.P.Golden@pookmail.com,91-102-2298,Discover,,SW340 ,U.S.,503390002,6011633384942654,,11043,6601,2016-03-28 00:00:00.000,2016-03-28 02:22:36.564,11.150.000,WE421 ,2016-04-03 00:00:00.000,19/04/2016,72,268.18,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,1
Liz Silvia          ,Mrs.,2775 Oak Avenue,Ennis,MT,US,59729,0,,Liz.R.Silvia@trashymail.com,330-332-2803,Discover,,SC199 ,FR,2.72E+14,6011142202530246,,11047,4059,2016-08-10 00:00:00.000,2016-08-10 22:07:24.486,16.850.000,NW382 ,2016-09-08 00:00:00.000,10/08/2016,26,100.28,Complete,Phone,Frequent,MediumValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Liz Silvia          ,Mrs.,2775 Oak Avenue,Ennis,MT,US,59729,0,,Liz.R.Silvia@trashymail.com,330-332-2803,Discover,,SC199 ,FR,2.72E+14,6011370892511065,,11047,4664,2016-11-25 00:00:00.000,2016-11-25 16:23:44.806,18.450.000,NW244 ,2016-12-07 00:00:00.000,15/12/2016,26,116.59,Complete,Phone,Frequent,MediumValue,Gen_Y,0,1,0,1,0,0,0,0,1,0
Irene Hardman       ,Mrs.,2416 Harper Street,Erice,TP,IT,91016,0,,Irene.C.Hardman@spambob.com,0382 6115957,American Express,,SE397 ,IT,HUUHWL41A57B466B,346939437204706,,11051,35,2016-09-12 00:00:00.000,2016-09-12 06:11:26.258,6.370.000,SE136 ,2016-09-29 00:00:00.000,09/10/2016,28,87.93,Complete,Phone,Occasional,MediumValue,Gen_Y,0,0,0,1,0,0,0,0,0,0
Irene Hardman       ,Mrs.,2416 Harper Street,Erice,TP,IT,91016,0,,Irene.C.Hardman@spambob.com,0382 6115957,American Express,,SE397 ,IT,HUUHWL41A57B466B,343873636750555,,11051,733,2016-11-08 00:00:00.000,2016-11-08 21:33:44.806,22.950.000,NW184 ,2016-12-10 00:00:00.000,20/12/2016,28,213.94,Complete,Desktop,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1
Irene Hardman       ,Mrs.,2416 Harper Street,Erice,TP,IT,91016,0,,Irene.C.Hardman@spambob.com,0382 6115957,American Express,,SE397 ,IT,HUUHWL41A57B466B,344802779165002,,11051,2079,2016-04-07 00:00:00.000,2016-04-07 08:47:52.556,8.990.000,WE157 ,2016-04-22 00:00:00.000,25/04/2016,28,12.64,Complete,Desktop,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Irene Hardman       ,Mrs.,2416 Harper Street,Erice,TP,IT,91016,0,,Irene.C.Hardman@spambob.com,0382 6115957,American Express,,SE397 ,IT,HUUHWL41A57B466B,379758306870484,,11051,4893,2016-06-09 00:00:00.000,2016-06-09 18:50:44.886,29.880.000,WE223 ,2016-06-28 00:00:00.000,10/07/2016,28,288.37,Abandoned,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,0,1,0,0,0,1
Irene Hardman       ,Mrs.,2416 Harper Street,Erice,TP,IT,91016,0,,Irene.C.Hardman@spambob.com,0382 6115957,American Express,,SE397 ,IT,HUUHWL41A57B466B,345225270165222,,11051,6648,2016-05-06 00:00:00.000,2016-05-06 09:11:26.258,11.150.000,NC169 ,2016-06-10 00:00:00.000,20/06/2016,28,179.65,Complete,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1
Irene Hardman       ,Mrs.,2416 Harper Street,Erice,TP,IT,91016,0,,Irene.C.Hardman@spambob.com,0382 6115957,American Express,,SE397 ,IT,HUUHWL41A57B466B,378532422407397,,11051,9060,2016-02-06 00:00:00.000,2016-02-06 13:07:36.370,13.300.000,NW379 ,2016-02-20 00:00:00.000,01/03/2016,28,181.93,Complete,Phone,Occasional,HighValue,Gen_Y,0,0,0,1,0,0,0,0,0,1
Ruth Harper         ,Mrs.,2682 Mesa Drive,Erli,SV,IT,17039,0,,Ruth.M.Harper@pookmail.com,0388 7473087,Diners Club,,SC256 ,ES,8727304T,36478149009132,,11055,3173,2016-01-20 00:00:00.000,2016-01-20 20:43:54.564,7.850.000,SW340 ,2016-02-10 00:00:00.000,27/02/2016,79,96.35,Abandoned,Desktop,Occasional,MediumValue,Baby_Boomers,1,0,0,0,0,1,0,0,0,0
Ruth Harper         ,Mrs.,2682 Mesa Drive,Erli,SV,IT,17039,0,,Ruth.M.Harper@pookmail.com,0388 7473087,Diners Club,,SC256 ,ES,8727304T,36902558604786,,11055,4088,2016-11-11 00:00:00.000,2016-11-11 18:24:36.250,16.830.000,SC328 ,2016-12-13 00:00:00.000,20/12/2016,79,256.99,Complete,Phone,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Ruth Harper         ,Mrs.,2682 Mesa Drive,Erli,SV,IT,17039,0,,Ruth.M.Harper@pookmail.com,0388 7473087,Diners Club,,SC256 ,ES,8727304T,36630840990669,,11055,4701,2016-08-17 00:00:00.000,2016-08-17 06:19:46.245,11.050.000,NW250 ,2016-11-21 00:00:00.000,03/12/2016,79,154.19,Complete,Phone,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Ruth Harper         ,Mrs.,2682 Mesa Drive,Erli,SV,IT,17039,0,,Ruth.M.Harper@pookmail.com,0388 7473087,Diners Club,,SC256 ,ES,8727304T,36714587114764,,11055,6057,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,50.000.000,SC196 ,2016-03-16 17:47:25.000,05/08/2016,79,200.99,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Ruth Harper         ,Mrs.,2682 Mesa Drive,Erli,SV,IT,17039,0,,Ruth.M.Harper@pookmail.com,0388 7473087,Diners Club,,SC256 ,ES,8727304T,36417183462997,,11055,7047,2016-05-30 00:00:00.000,2016-05-30 17:27:39.380,22.500.000,NC427 ,2016-06-20 00:00:00.000,10/07/2016,79,208.88,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Ruth Harper         ,Mrs.,2682 Mesa Drive,Erli,SV,IT,17039,0,,Ruth.M.Harper@pookmail.com,0388 7473087,Diners Club,,SC256 ,ES,8727304T,36043467843692,,11055,7370,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,6.380.000,NC163 ,2016-03-16 17:47:25.000,05/08/2016,79,213.16,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Allen Anderson      ,Mr.,4590 Ingram Road,Essex Junction,VT,US,5452,0,,Allen.D.Anderson@trashymail.com,703-299-2629,American Express,,NC169 ,U.S.,531590001,347276822089325,,11059,4743,2016-12-25 00:00:00.000,2016-12-25 06:12:46.134,23.890.000,SW280 ,2016-02-23 00:00:00.000,03/03/2016,48,10.47,Complete,Phone,Occasional,LowValue,Gen_X,0,0,1,0,0,0,0,0,0,0
Allen Anderson      ,Mr.,4590 Ingram Road,Essex Junction,VT,US,5452,0,,Allen.D.Anderson@trashymail.com,703-299-2629,American Express,,NC169 ,U.S.,531590001,347882417801960,,11059,6735,2016-04-20 00:00:00.000,2016-04-20 22:38:44.886,14.610.000,SE202 ,2016-04-28 00:00:00.000,30/05/2016,48,43.74,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
William Cornelius   ,Mr.,2352 Anthony Avenue,Esterwegen,,DE,26897,0,,William.T.Cornelius@spambob.com,05084 44 53 96,American Express,,WE289 ,IT,LIIPJR42A21B256U,373554736582006,,11063,182,2016-02-26 00:00:00.000,2016-02-26 10:25:36.564,11.350.000,SC391 ,2016-03-20 00:00:00.000,07/04/2016,27,150.73,Complete,Phone,Occasional,MediumValue,Gen_Y,0,1,1,0,0,0,0,0,0,0
William Cornelius   ,Mr.,2352 Anthony Avenue,Esterwegen,,DE,26897,0,,William.T.Cornelius@spambob.com,05084 44 53 96,American Express,,WE289 ,IT,LIIPJR42A21B256U,378251353672355,,11063,340,2016-10-26 00:00:00.000,2016-10-26 20:07:39.380,7.850.000,SC256 ,2016-11-10 00:00:00.000,14/11/2016,27,47.84,Complete,Desktop,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
William Cornelius   ,Mr.,2352 Anthony Avenue,Esterwegen,,DE,26897,0,,William.T.Cornelius@spambob.com,05084 44 53 96,American Express,,WE289 ,IT,LIIPJR42A21B256U,345025561772597,,11063,2750,2016-08-01 00:00:00.000,2016-08-01 15:29:06.250,16.850.000,SW406 ,2016-10-15 00:00:00.000,03/11/2016,27,137.42,Complete,Phone,Occasional,MediumValue,Gen_Y,0,1,0,0,0,0,0,1,1,0
William Cornelius   ,Mr.,2352 Anthony Avenue,Esterwegen,,DE,26897,0,,William.T.Cornelius@spambob.com,05084 44 53 96,American Express,,WE289 ,IT,LIIPJR42A21B256U,376283954842119,,11063,4588,2016-05-06 00:00:00.000,2016-05-06 09:11:26.258,14.610.000,NC169 ,2016-06-10 00:00:00.000,20/06/2016,27,224.28,In-Progress,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1
Caroline Watson     ,Mrs.,2597 Willow Greene Drive,Euless,TX,US,76039,0,,Caroline.R.Watson@dodgeit.com,540-946-9752,Discover,,SW340 ,UK,NE568489D,6011694601825239,,11067,5714,2016-08-17 00:00:00.000,2016-08-17 06:19:46.245,50.000.000,NW250 ,2016-11-21 00:00:00.000,03/12/2016,49,30.93,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Caroline Watson     ,Mrs.,2597 Willow Greene Drive,Euless,TX,US,76039,0,,Caroline.R.Watson@dodgeit.com,540-946-9752,Discover,,SW340 ,UK,NE568489D,6011557487248364,,11067,6239,2016-05-13 00:00:00.000,2016-05-13 16:58:44.886,19.810.000,NW313 ,2016-05-28 00:00:00.000,30/05/2016,49,31.72,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Helen Dykes         ,Mrs.,2306 Dennison Street,EVERSHOLT,,UK,MK17 2XD,0,,Helen.M.Dykes@dodgeit.com,079 2481 5802,Diners Club,,NC298 ,UK,HA432089D,36707364552909,,11071,2112,2016-05-19 00:00:00.000,2016-05-19 20:47:39.380,17.200.000,SC388 ,2016-06-02 00:00:00.000,15/06/2016,64,23.68,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Helen Dykes         ,Mrs.,2306 Dennison Street,EVERSHOLT,,UK,MK17 2XD,0,,Helen.M.Dykes@dodgeit.com,079 2481 5802,Diners Club,,NC298 ,UK,HA432089D,36937276478816,,11071,5349,2016-11-13 00:00:00.000,2016-11-13 21:59:36.250,21.970.000,SC199 ,2016-12-19 00:00:00.000,27/12/2016,64,5.98,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Jeffrey Faust       ,Mr.,658 Steele Street,Fabbriche,GE,IT,16158,0,,Jeffrey.H.Faust@spambob.com,0316 1073107,Diners Club,,NE307 ,ES,6203098K,36004656186475,,11075,2526,2016-11-25 00:00:00.000,2016-11-25 16:23:44.806,10.450.000,NW244 ,2016-12-07 00:00:00.000,15/12/2016,32,11.1,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Jeffrey Faust       ,Mr.,658 Steele Street,Fabbriche,GE,IT,16158,0,,Jeffrey.H.Faust@spambob.com,0316 1073107,Diners Club,,NE307 ,ES,6203098K,36887196925406,,11075,5471,2016-11-08 00:00:00.000,2016-11-08 21:33:44.806,2.870.000,NW184 ,2016-12-10 00:00:00.000,20/12/2016,32,11.29,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Maria Wray          ,Mrs.,4505 Canis Heights Drive,Fagnano Castello,CS,IT,87013,0,,Maria.E.Wray@dodgeit.com,0399 7109167,VISA,,WE220 ,ES,6193102F,"4,36292E+15",,11079,2974,2016-08-03 00:00:00.000,2016-08-03 17:27:54.986,16.330.000,NE172 ,2016-09-02 00:00:00.000,10/08/2016,age-40,34.19,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,1,0,0,0,0
Maria Wray          ,Mrs.,4505 Canis Heights Drive,Fagnano Castello,CS,IT,87013,0,,Maria.E.Wray@dodgeit.com,0399 7109167,VISA,,WE220 ,ES,6193102F,4324438237497071,,11079,7515,2016-09-30 00:00:00.000,2016-09-30 18:57:28.586,5.660.000,WE226 ,2016-10-10 00:00:00.000,20/09/2016,age-40,32.18,Cancelled,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
